t,theta,theta_ref,error,p1_cmd,p2_cmd,p1_meas,p2_meas,J_min,J_mean,comp_time_ms,hold_mode,sigma_u
1763324735.854762,-0.07516217101568651,-0.17453292519943295,-0.09937075418374644,0.6456503093242645,0.35665425465616846,0.644868016242981,0.32595309615135193,0.5767320394515991,6.82439661026001,130.34653663635254,0,0.1
1763324735.944319,-0.07860476842182938,-0.17453292519943295,-0.09592815677760357,0.6750523045659065,0.31988930137071275,0.644868016242981,0.32595309615135193,0.3260590732097626,9.654241561889648,79.22697067260742,0,0.1
1763324736.0077417,-0.07986926838654601,-0.17453292519943295,-0.09466365681288694,0.6977625291794538,0.3637184555939164,0.644868016242981,0.33585044741630554,0.22176170349121094,5.653870105743408,53.20906639099121,0,0.1
1763324736.127258,-0.08033534468666689,-0.17453292519943295,-0.09419758051276605,0.7,0.35391762287530565,0.643768310546875,0.34134894609451294,0.3561248779296875,9.375617980957031,109.33399200439453,0,0.1
1763324736.278126,-0.08086599823735749,-0.17453292519943295,-0.09366692696207546,0.6687765836715698,0.415432726900908,0.643768310546875,0.3556451201438904,0.2848933935165405,10.685751914978027,140.5959129333496,0,0.1
1763324736.364905,-0.08113343358855635,-0.17453292519943295,-0.0933994916108766,0.6855008944869041,0.39665006094786787,0.642668604850769,0.3556451201438904,0.4683648943901062,31.07990074157715,76.57837867736816,0,0.1
1763324736.4266524,-0.0812168574575319,-0.17453292519943295,-0.09331606774190104,0.615500894486904,0.37158284329983854,0.6415688991546631,0.3743401765823364,0.39575159549713135,10.912932395935059,51.55777931213379,0,0.1
1763324736.49151,-0.0812455116599805,-0.17453292519943295,-0.09328741353945245,0.5750096376240252,0.3461840152106013,0.6404691934585571,0.3952345848083496,0.6983039379119873,19.310394287109375,54.656028747558594,0,0.1
1763324736.5505562,-0.08140277871795347,-0.17453292519943295,-0.09313014648147948,0.6317715394496917,0.30408838757488393,0.6283724308013916,0.3897360563278198,0.3226654529571533,35.761619567871094,48.76208305358887,0,0.1
1763324736.630282,-0.08168134959169482,-0.17453292519943295,-0.09285157560773813,0.6392754526995121,0.30631667765032017,0.5777859091758728,0.3600439429283142,0.525423526763916,16.71009063720703,69.45347785949707,0,0.1
1763324736.7352183,-0.08166197354532352,-0.17453292519943295,-0.09287095165410943,0.6281746920384466,0.30325001029472315,0.5810850262641907,0.2940615713596344,0.6599841117858887,12.645550727844238,94.73466873168945,0,0.1
1763324736.8298247,-0.08111079776846729,-0.17453292519943295,-0.09342212743096566,0.6778374981321393,0.30140908207453304,0.5887829661369324,0.2918621599674225,0.4127563536167145,9.49371337890625,84.11455154418945,0,0.1
1763324736.896553,-0.08057720042381972,-0.17453292519943295,-0.09395572477561323,0.6346520442701875,0.28699823241389805,0.6008797883987427,0.29296186566352844,0.7880040407180786,10.620391845703125,56.43939971923828,0,0.1
1763324736.948917,-0.08034192884654208,-0.17453292519943295,-0.09419099635289087,0.6133029960282146,0.2913025050022405,0.6096774339675903,0.29296186566352844,0.4756961762905121,7.848057746887207,42.09280014038086,0,0.1
1763324737.0386274,-0.08016983344562366,-0.17453292519943295,-0.09436309175380929,0.6296063937433063,0.2636703188129466,0.6239736080169678,0.2808651030063629,0.5784600973129272,7.683196544647217,79.42843437194824,0,0.1
1763324737.2017145,-0.08024019655716357,-0.4363323129985824,-0.3560921164414188,0.6172486568056046,0.24703640030405932,0.6217741966247559,0.2533724009990692,15.108412742614746,45.705142974853516,152.7085304260254,0,0.1
1763324737.3241622,-0.08710470590991322,-0.4363323129985824,-0.3492276070886692,0.6476895833574234,0.17703640030405932,0.618475079536438,0.24017593264579773,12.637565612792969,28.340648651123047,112.16235160827637,0,0.1
1763324737.4191713,-0.10259916118923428,-0.4363323129985824,-0.3337331518093481,0.655994135532528,0.14199045614979677,0.6118768453598022,0.21158358454704285,9.56197738647461,13.412989616394043,84.55824851989746,0,0.1
1763324737.4880965,-0.11299589293527755,-0.4363323129985824,-0.3233364200633048,0.6628784557059406,0.07929338084242754,0.6085777282714844,0.1873900294303894,7.9737725257873535,10.835199356079102,58.648109436035156,0,0.1
1763324737.6085055,-0.12845052728122644,-0.4363323129985824,-0.3078817857173559,0.6406178941205143,0.07087101356766634,0.6074780225753784,0.12470673024654388,5.357356548309326,7.236621856689453,110.08381843566895,0,0.1
1763324737.6720603,-0.1678630518104111,-0.4363323129985824,-0.26846926118817127,0.6399297505221329,0.0538592556276124,0.6129765510559082,0.10491202771663666,3.9112484455108643,5.309529781341553,53.33280563354492,0,0.1
1763324737.737452,-0.19672260135296118,-0.4363323129985824,-0.2396097116456212,0.6397277313616359,0.08473839366517477,0.6217741966247559,0.08511729538440704,3.006146192550659,4.754710674285889,55.18007278442383,0,0.1
1763324737.800413,-0.23038368840911422,-0.4363323129985824,-0.20594862458946817,0.6258632104244315,0.051200756222824384,0.6250733137130737,0.07521995157003403,1.597404956817627,3.924670934677124,52.64759063720703,0,0.1
1763324737.8974981,-0.2630879055414003,-0.4363323129985824,-0.17324440745718206,0.6134017707180464,0.03700884001038485,0.6382697820663452,0.06752198189496994,0.8593161106109619,3.2473013401031494,86.84420585632324,0,0.1
1763324737.9602864,-0.31511518484321366,-0.4363323129985824,-0.12121712815536873,0.6209434681903803,0.09879426227591448,0.6349706649780273,0.0609237477183342,0.41822755336761475,3.260112762451172,52.54983901977539,0,0.1
1763324738.0233877,-0.3412491716045445,-0.4363323129985824,-0.0950831413940379,0.602648258335539,0.12518885301134997,0.6261730194091797,0.051026396453380585,0.20336231589317322,6.509814739227295,52.79135704040527,0,0.1
1763324738.1763732,-0.36885195451868985,-0.4363323129985824,-0.06748035847989253,0.6273479239415609,0.12372797634627186,0.5909823775291443,0.12580643594264984,0.15157604217529297,4.384233474731445,142.58170127868652,0,0.095
1763324738.334195,-0.40281641429293136,-0.4363323129985824,-0.033515898705651026,0.6160835792642319,0.17775280308152996,0.5942815542221069,0.12470673024654388,0.2167002111673355,7.042624473571777,147.31097221374512,0,0.09025
1763324738.4822721,-0.4163595843240344,-0.4363323129985824,-0.019972728674547968,0.6307862216007196,0.17092462675820552,0.5975806713104248,0.16759531199932098,0.15228737890720367,13.113539695739746,137.65859603881836,0,0.0857375
1763324738.6609812,-0.4189177001532914,-0.4363323129985824,-0.017414612845291,0.6229443681758129,0.16771057876932882,0.6096774339675903,0.1752932369709015,0.19437076151371002,19.57688331604004,168.3366298675537,0,0.08145062499999998
1763324738.770405,-0.40575427784264984,-0.4363323129985824,-0.030578035155932548,0.6469512881111585,0.13155615958559774,0.619574785232544,0.16869501769542694,0.09223450720310211,13.205916404724121,99.06291961669922,0,0.07737809374999999
1763324738.8782735,-0.3982595830621304,-0.4363323129985824,-0.038072729936452,0.6495853025797986,0.11516173998999857,0.6272727251052856,0.14340175688266754,0.19119490683078766,23.75450897216797,97.43213653564453,0,0.095
1763324738.9912908,-0.39497181375892854,-0.4363323129985824,-0.04136049923965385,0.6538844175037228,0.09493672545242571,0.6327712535858154,0.12140761315822601,0.17800502479076385,14.576591491699219,102.63752937316895,0,0.095
1763324739.1374881,-0.39376582854468695,-0.4363323129985824,-0.04256648445389544,0.6598058535117888,0.0523242696671512,0.6404691934585571,0.09501464664936066,0.3481319546699524,18.77779197692871,135.79082489013672,0,0.095
1763324739.2945168,-0.39531172140451404,-0.4363323129985824,-0.041020591594068345,0.6803355260152602,0.027447717964532603,0.644868016242981,0.0708211287856102,0.16968873143196106,18.869895935058594,146.66032791137695,0,0.095
1763324739.3929112,-0.40492442699244624,-0.4363323129985824,-0.03140788600613614,0.6694880627427482,0.0022366277425315273,0.6481671929359436,0.0532258078455925,0.14810071885585785,5.092226028442383,88.09113502502441,0,0.09025
1763324739.4642432,-0.4144667633422399,-0.4363323129985824,-0.021865549656342465,0.6951422501687192,0.006056005602585901,0.6492668986320496,0.04112901911139488,0.16498151421546936,3.057234287261963,61.03777885437012,0,0.0857375
1763324739.518302,-0.4245805267870867,-0.4363323129985824,-0.011751786211495696,0.6923465888347708,0.0,0.6503666043281555,0.030131962150335312,0.25050655007362366,3.784339189529419,43.731689453125,0,0.08145062499999998
1763324739.6860957,-0.430328519333746,-0.4363323129985824,-0.006003793664836388,0.7,0.012607422657310963,0.6536657214164734,0.0,0.351920485496521,4.735612869262695,157.46307373046875,0,0.07737809374999999
1763324739.824185,-0.4575335228611499,-0.4363323129985824,0.021201209862567516,0.7,0.009403225965797901,0.6580645442008972,0.0,1.2639305591583252,5.655367851257324,127.81834602355957,0,0.07350918906249998
1763324739.9379914,-0.47668294110143844,-0.4363323129985824,0.040350628102856057,0.6727312959730625,0.0,0.6580645442008972,0.0,1.4735538959503174,9.781038284301758,103.44147682189941,0,0.095
1763324740.047047,-0.4850847295879446,-0.4363323129985824,0.04875241658936219,0.654531904309988,0.0,0.6602639555931091,0.0015395879745483398,1.4749683141708374,8.932940483093262,98.78158569335938,0,0.095
1763324740.1389425,-0.4905834724813531,-0.4363323129985824,0.054251159482770706,0.6753764308989048,0.04632243514060974,0.6580645442008972,0.0,1.7313435077667236,17.316688537597656,81.46858215332031,0,0.095
1763324740.20593,-0.49286700301223085,-0.4363323129985824,0.05653469001364847,0.6972465466707944,0.054396502673625946,0.6591642498970032,0.0,0.9245846271514893,9.423332214355469,56.69736862182617,0,0.095
1763324740.2554114,-0.494431447806734,-0.4363323129985824,0.0580991348081516,0.7,0.0378789808601141,0.6569648385047913,0.0,1.5249534845352173,15.50015640258789,39.32476043701172,0,0.095
1763324740.3677268,-0.4949922998660746,-0.4363323129985824,0.05865998686749224,0.7,0.04071525763720274,0.6580645442008972,0.043328456580638885,2.1777050495147705,13.534337997436523,102.14853286743164,0,0.095
1763324740.4681108,-0.49568236474554694,-0.4363323129985824,0.05935005174696456,0.6954202342778444,0.04859286639839411,0.6580645442008972,0.04222872480750084,1.3494817018508911,9.921274185180664,90.09027481079102,0,0.095
1763324740.6210473,-0.4954949843136459,-0.4363323129985824,0.05916267131506353,0.7,0.057834360748529434,0.6580645442008972,0.04112901911139488,2.3056938648223877,11.696877479553223,142.58313179016113,0,0.095
1763324740.7163184,-0.4950785730596197,-0.4363323129985824,0.058746260061037336,0.6972511802334338,0.012878704816102982,0.6580645442008972,0.04112901911139488,2.463218927383423,23.860868453979492,84.77497100830078,0,0.095
1763324740.7832572,-0.49494718736235255,-0.4363323129985824,0.058614874363770164,0.7,0.0,0.6580645442008972,0.04112901911139488,1.4411494731903076,13.095206260681152,56.63323402404785,0,0.095
1763324740.8415427,-0.4948526365811507,-0.4363323129985824,0.05852032358256831,0.7,0.0,0.6591642498970032,0.04112901911139488,1.8842546939849854,10.071266174316406,47.96171188354492,0,0.095
1763324740.9021738,-0.49466737669651434,-0.4363323129985824,0.058335063697931955,0.6854619270190596,0.0,0.6580645442008972,0.022434022277593613,1.5347106456756592,11.615736961364746,50.321340560913086,0,0.095
1763324740.9610927,-0.4945669697885747,-0.4363323129985824,0.05823465678999229,0.7,0.0,0.6580645442008972,0.0015395879745483398,2.129667282104492,17.711576461791992,48.59614372253418,0,0.095
1763324741.111337,-0.49468014686951434,-0.4363323129985824,0.05834783387093195,0.6877665983512997,0.0,0.6591642498970032,0.0,1.9501396417617798,21.47700309753418,140.0139331817627,0,0.095
1763324741.2027712,-0.4957966695615201,-0.4363323129985824,0.05946435656293769,0.6490948403254151,0.04961567744612694,0.6591642498970032,0.0,1.3768037557601929,15.649658203125,81.06589317321777,0,0.095
1763324741.2699084,-0.4962285151228813,-0.4363323129985824,0.059896202124298914,0.6293718906119465,0.08245053514838219,0.6569648385047913,0.0,1.4376029968261719,23.637779235839844,56.92100524902344,0,0.095
1763324741.37944,-0.49682835111353796,-0.4363323129985824,0.060496038114955575,0.5859285162761807,0.06262954138219357,0.643768310546875,0.0785190686583519,1.24419105052948,47.36460876464844,99.23148155212402,0,0.095
1763324741.466335,-0.4977407034147171,-0.4363323129985824,0.06140839041613472,0.5944899318739771,0.049458554945886135,0.5898826718330383,0.0785190686583519,0.3269211947917938,90.204833984375,76.48777961730957,0,0.095
1763324741.541845,-0.497117074268113,-0.4363323129985824,0.06078476126953064,0.5855568673461675,0.03173327911645174,0.573387086391449,0.07741936296224594,0.7110152840614319,68.07429504394531,65.25731086730957,0,0.095
1763324741.63417,-0.49585640227588323,-0.4363323129985824,0.05952408927730085,0.6061409570276737,0.0,0.5766862034797668,0.06972139328718185,1.0024659633636475,42.689903259277344,82.0157527923584,0,0.095
1763324741.8323476,-0.49354090222925445,-0.4363323129985824,0.05720858923067207,0.5708906210958957,0.0,0.5799853205680847,0.0004398822784423828,0.3293309211730957,43.74566650390625,187.8037452697754,0,0.095
1763324741.921006,-0.4916690630132402,-0.4363323129985824,0.05533675001465782,0.5886210266500711,0.019356265664100647,0.5854838490486145,0.0,0.30372872948646545,39.11796188354492,78.42135429382324,0,0.095
1763324742.0805743,-0.4922183571816165,-0.4363323129985824,0.05588604418303411,0.6037127597257494,0.07389408349990845,0.5832844376564026,0.013636350631713867,0.595782458782196,65.27196502685547,149.37162399291992,0,0.1
1763324742.2005932,-0.4931761158614163,-0.2617993877991494,0.2313767280622669,0.5524494310840964,0.060603382997214794,0.5832844376564026,0.06312315911054611,8.078362464904785,46.97509765625,109.82680320739746,0,0.1
1763324742.338419,-0.49330804078539425,-0.2617993877991494,0.23150865298624485,0.4978534353896975,0.08654662687331438,0.5601906180381775,0.0708211287856102,2.3898980617523193,30.67197036743164,127.49242782592773,0,0.1
1763324742.4542902,-0.4919634669109464,-0.2617993877991494,0.23016407911179698,0.4314469320699572,0.1565466268733144,0.4964076280593872,0.06972139328718185,1.6622979640960693,114.44644927978516,105.4539680480957,0,0.1
1763324742.5724435,-0.49051724686404163,-0.2617993877991494,0.22871785906489223,0.49670748393982644,0.08654662687331438,0.4403225779533386,0.14230205118656158,26.45429039001465,379.278564453125,107.69867897033691,0,0.1
1763324742.6608202,-0.4831376957156458,-0.2617993877991494,0.2213383079164964,0.4676309803500771,0.016546626873314374,0.4249266982078552,0.14999999105930328,1.8230266571044922,176.06222534179688,78.08113098144531,0,0.1
1763324742.7160046,-0.4646339368523045,-0.2617993877991494,0.20283454905315507,0.5091370100155472,0.032714373730123036,0.43482404947280884,0.14230205118656158,1.2311147451400757,140.8165740966797,44.93522644042969,0,0.1
1763324742.7727952,-0.44652426305085624,-0.2617993877991494,0.18472487525170683,0.5371571125462651,0.06102055434137582,0.44692081212997437,0.10601173341274261,0.6475023627281189,128.14950561523438,46.596527099609375,0,0.1
1763324742.8577433,-0.42971794776406186,-0.2617993877991494,0.16791855996491245,0.5986582057550549,0.023041882850229733,0.48760998249053955,0.07741936296224594,1.1429247856140137,67.25508880615234,74.68199729919434,0,0.1
1763324742.9371574,-0.4143412189130545,-0.2617993877991494,0.15254183111390507,0.5782723480835557,0.012972210831940167,0.5304985046386719,0.06532257050275803,0.7730151414871216,37.84541702270508,69.07987594604492,0,0.1
1763324743.0010526,-0.41108541797594345,-0.2617993877991494,0.14928603017679404,0.5546591931954026,0.06347851578146219,0.5568915009498596,0.054325513541698456,0.5576084852218628,23.705652236938477,53.587913513183594,0,0.1
1763324743.0903416,-0.41529184069338276,-0.2617993877991494,0.15349245289423336,0.49938687104731794,0.027071797586977475,0.5854838490486145,0.04442816227674484,0.8248159885406494,39.19861602783203,78.97186279296875,0,0.1
1763324743.2245386,-0.42845998736388136,-0.2617993877991494,0.16666059956473195,0.5059537913650274,0.05102025840431451,0.5129032135009766,0.04442816227674484,1.5330371856689453,30.750131607055664,123.77524375915527,0,0.1
1763324743.3060887,-0.44897595512731797,-0.2617993877991494,0.18717656732816856,0.4365330886095762,0.016746686138212674,0.4909090995788574,0.04442816227674484,2.7454965114593506,29.466480255126953,71.21443748474121,0,0.1
1763324743.3721278,-0.45688821694259807,-0.2617993877991494,0.19508882914344866,0.41467639878392215,0.017089358275989064,0.48980939388275146,0.0455278679728508,2.364475965499878,52.664756774902344,55.6948184967041,0,0.1
1763324743.5429962,-0.46112954575738696,-0.2617993877991494,0.19933015795823755,0.38325464427471156,0.08708935827598907,0.4051319360733032,0.030131962150335312,1.9931367635726929,114.45205688476562,160.49456596374512,0,0.1
1763324743.6388571,-0.46762464193233183,-0.2617993877991494,0.20582525413318242,0.42491869702935214,0.017089358275989064,0.4007331132888794,0.027932550758123398,2.0767059326171875,168.23916625976562,85.50834655761719,0,0.1
1763324743.7938812,-0.46843636025132046,-0.2617993877991494,0.20663697245217105,0.43596682678908105,0.0,0.3908357620239258,0.062023453414440155,1.844722867012024,103.80787658691406,144.669771194458,0,0.1
1763324743.9202335,-0.4633249615176009,-0.2617993877991494,0.20152557371845148,0.4872202573344111,0.01340162381529808,0.42382699251174927,0.008137822151184082,6.776771545410156,97.18013763427734,115.92388153076172,0,0.1
1763324744.0474627,-0.45582040963639114,-0.2617993877991494,0.19402102183724174,0.4655651634559035,0.01740579353645444,0.4711143374443054,0.0004398822784423828,2.1710407733917236,39.18534851074219,116.87731742858887,0,0.1
1763324744.1745422,-0.45214092961813235,-0.2617993877991494,0.19034154181898294,0.4951459055766463,0.047415188048034906,0.4942082166671753,0.002639293670654297,1.7517739534378052,60.477325439453125,116.71018600463867,0,0.1
1763324744.302443,-0.4551263610502578,-0.2617993877991494,0.19332697325110837,0.4251459055766463,0.0,0.48541057109832764,0.04222872480750084,7.275166034698486,68.76951599121094,117.50602722167969,0,0.1
1763324744.3932216,-0.45931183483786947,-0.2617993877991494,0.19751244703872006,0.3755604178830981,0.0024937735870480537,0.4689149260520935,0.04442816227674484,2.19433331489563,62.2952766418457,80.39617538452148,0,0.1
1763324744.4756334,-0.46135886964208245,-0.2617993877991494,0.19955948184293304,0.36122264072299,0.07249377358704806,0.4062316417694092,0.005938410758972168,2.174328088760376,89.88902282714844,72.18456268310547,0,0.1
1763324744.535203,-0.4624972705019402,-0.2617993877991494,0.20069788270279082,0.43122264072299,0.03575031522661448,0.37324047088623047,0.003738999366760254,5.549863815307617,110.4046630859375,49.376726150512695,0,0.1
1763324744.6111805,-0.46354647254625636,-0.2617993877991494,0.20174708474710695,0.42106005717068906,0.0,0.3666422367095947,0.04112901911139488,5.982365608215332,68.56169128417969,65.65308570861816,0,0.1
1763324744.803574,-0.4642174676995356,-0.2617993877991494,0.20241807990038618,0.35106005717068905,0.0,0.4227272868156433,0.0015395879745483398,5.099484920501709,69.90471649169922,182.0085048675537,0,0.1
1763324745.0019238,-0.45768308900448124,-0.2617993877991494,0.19588370120533183,0.42106005717068906,0.0,0.34904688596725464,0.0,3.9010534286499023,111.43582153320312,188.10224533081055,0,0.1
1763324745.0748544,-0.45443391942997763,-0.2617993877991494,0.19263453163082822,0.374693857319653,0.0,0.3468474745750427,0.0,2.2057905197143555,51.169185638427734,62.75033950805664,0,0.1
1763324745.1465354,-0.45454323134052466,-0.2617993877991494,0.19274384354137525,0.4171084256842732,0.0,0.3622433543205261,0.0,4.528016567230225,87.08012390136719,61.38443946838379,0,0.1
1763324745.2061026,-0.45460768298377524,-0.2617993877991494,0.19280829518462583,0.3662056343629956,0.0,0.3820381164550781,0.0,2.336714506149292,82.67729949951172,49.29232597351074,0,0.1
1763324745.2581933,-0.4545478241578214,-0.2617993877991494,0.192748436358672,0.30453812126070257,0.0,0.39413487911224365,0.0,3.0173327922821045,78.61602783203125,41.78738594055176,0,0.1
1763324745.3172982,-0.4544400378550313,-0.2617993877991494,0.19264065005588188,0.3745381212607026,0.07,0.4007331132888794,0.0,3.758122444152832,137.28244018554688,48.906803131103516,0,0.1
1763324745.4611886,-0.4542365186694167,-0.2617993877991494,0.19243713087026731,0.4171156971529126,0.14,0.3622433543205261,0.05212610214948654,1.127403736114502,113.886474609375,133.5470676422119,0,0.1
1763324745.5561426,-0.4538929875673434,-0.2617993877991494,0.192093599768194,0.4674252881482243,0.13477936979383232,0.365542471408844,0.08401759713888168,4.256264686584473,146.18472290039062,84.49387550354004,0,0.1
1763324745.6244574,-0.45261757704305483,-0.2617993877991494,0.19081818924390542,0.4964640918001532,0.101409161798656,0.385337233543396,0.13460411131381989,2.7366151809692383,131.967529296875,58.13002586364746,0,0.1
1763324745.6809866,-0.4463397573293805,-0.2617993877991494,0.18454036953023112,0.4367649177834391,0.050829677246510996,0.4161289930343628,0.13350440561771393,2.110966205596924,42.854095458984375,46.24366760253906,0,0.1
1763324745.8238456,-0.43951246955054296,-0.2617993877991494,0.17771308175139355,0.47077787246555086,0.0599010217562318,0.47331374883651733,0.10271261632442474,3.6169168949127197,54.218017578125,132.56168365478516,0,0.1
1763324745.9514701,-0.4134555919278679,-0.2617993877991494,0.1516562041287185,0.4376150700077414,0.07275271635502578,0.456818163394928,0.07192083448171616,1.7916438579559326,67.77821350097656,117.33031272888184,0,0.1
1763324746.0853271,-0.40530869507177414,-0.2617993877991494,0.14350930727262473,0.3942009988054633,0.03894653391093017,0.4480205178260803,0.062023453414440155,1.225759506225586,30.073253631591797,123.46005439758301,0,0.1
1763324746.2313983,-0.4094159488062256,-0.2617993877991494,0.1476165610070762,0.3824262837693095,0.07185993563383819,0.38423752784729004,0.0532258078455925,1.8957979679107666,66.19944763183594,135.62965393066406,0,0.1
1763324746.3489726,-0.415316565128035,-0.2617993877991494,0.1535171773288856,0.34931989338248964,0.06355250660330058,0.37324047088623047,0.04882698506116867,1.9741493463516235,30.10079002380371,107.20038414001465,0,0.1
1763324746.4960694,-0.419151053195058,-0.2617993877991494,0.1573516653959086,0.37071203391999,0.023659807033836855,0.34904688596725464,0.06642227619886398,1.2092535495758057,76.33148193359375,136.62242889404297,0,0.1
1763324746.629907,-0.42141503506890055,-0.2617993877991494,0.15961564726975114,0.39376551050692793,0.03907786250114442,0.3424486517906189,0.06422286480665207,3.130519390106201,66.18650817871094,123.55422973632812,0,0.1
1763324746.7281737,-0.42220730292558456,-0.2617993877991494,0.16040791512643515,0.4220433174446225,0.021217323243618025,0.35894423723220825,0.05212610214948654,2.9402170181274414,39.514610290527344,87.89873123168945,0,0.1
1763324746.7971053,-0.42252067192825965,-0.2617993877991494,0.16072128412911024,0.35204331744462247,0.0485860773921013,0.38423752784729004,0.0455278679728508,2.8670246601104736,30.393692016601562,58.7000846862793,0,0.1
1763324746.851089,-0.4227321529718612,-0.2617993877991494,0.16093276517271177,0.35761994943022724,0.04863784041721375,0.40953075885772705,0.03782990202307701,2.089290142059326,42.24775695800781,43.685197830200195,0,0.1
1763324747.0093486,-0.4227971567554592,-0.2617993877991494,0.1609977689563098,0.3197419688105583,0.11093094151932748,0.365542471408844,0.03782990202307701,1.3762176036834717,105.67205810546875,148.01645278930664,0,0.1
1763324747.1292868,-0.4231022239300236,-0.2617993877991494,0.1613028361308742,0.26060158461332317,0.09721338235307486,0.32375368475914,0.08511729538440704,0.7859047055244446,148.57757568359375,109.61532592773438,0,0.1
1763324747.212065,-0.42374552595694165,0.0,0.42374552595694165,0.2335376132279634,0.10872570191044362,0.2962609827518463,0.10821114480495453,11.123156547546387,158.71217346191406,72.3104476928711,0,0.1
1763324747.3965812,-0.4191984147832138,0.0,0.4191984147832138,0.3035376132279634,0.03872570191044361,0.22917887568473816,0.10271261632442474,9.107065200805664,240.12103271484375,174.22008514404297,0,0.1
1763324747.544427,-0.3828421317520108,0.0,0.3828421317520108,0.24684435360133644,0.10872570191044362,0.25007328391075134,0.08951611816883087,5.325794219970703,129.1189422607422,137.44854927062988,0,0.1
1763324747.6904397,-0.34639244731794555,0.0,0.34639244731794555,0.28348337717354294,0.03872570191044361,0.30505862832069397,0.07741936296224594,3.3229517936706543,189.87344360351562,135.55908203125,0,0.1
1763324747.7868094,-0.3309851971640696,0.0,0.3309851971640696,0.2582099293172359,0.05916286800522358,0.2808651030063629,0.10051320493221283,3.767483949661255,112.40544891357422,86.00258827209473,0,0.1
1763324747.8529239,-0.3315771513708137,0.0,0.3315771513708137,0.20626404926180836,0.07692399602849037,0.2731671631336212,0.09831376373767853,4.871627330780029,148.44058227539062,55.88364601135254,0,0.1
1763324747.9524894,-0.33286346352805607,0.0,0.33286346352805607,0.27626404926180836,0.14605345558840782,0.23687681555747986,0.08291789144277573,4.742656707763672,162.5177459716797,89.26701545715332,0,0.1
1763324748.1029117,-0.33489969865266667,0.0,0.33489969865266667,0.34626404926180837,0.08397956546861679,0.2280791699886322,0.12030790746212006,6.4411420822143555,180.3118896484375,140.0153636932373,0,0.1
1763324748.2360914,-0.3324522066897224,0.0,0.3324522066897224,0.27626404926180836,0.07247207016218454,0.3314516246318817,0.14010263979434967,5.514713287353516,44.548316955566406,122.6959228515625,0,0.1
1763324748.364959,-0.3137141776106747,0.0,0.3137141776106747,0.2833664320968091,0.14247207016218455,0.34134894609451294,0.10271261632442474,3.448713779449463,155.76535034179688,118.40462684631348,0,0.1
1763324748.4967153,-0.2956548830743818,0.0,0.2956548830743818,0.32495260020717975,0.08351194903720172,0.27976539731025696,0.11590908467769623,3.2816460132598877,152.76065063476562,121.29068374633789,0,0.1
1763324748.6325629,-0.2961585247503338,0.0,0.2961585247503338,0.34577387353405353,0.1104559772508219,0.2808651030063629,0.1368035227060318,4.3661417961120605,58.411956787109375,125.39553642272949,0,0.1
1763324748.8056202,-0.2962393431962368,0.0,0.2962393431962368,0.2915265389345586,0.12649368167389186,0.35674482583999634,0.10491202771663666,4.088910102844238,58.336795806884766,162.66703605651855,0,0.1
1763324748.954937,-0.2915742174889542,0.0,0.2915742174889542,0.33018127238377926,0.10511486836243422,0.32485339045524597,0.1038123220205307,4.837629795074463,71.64593505859375,138.82136344909668,0,0.1
1763324749.0464263,-0.2985100996281375,0.0,0.2985100996281375,0.2879133202694356,0.08371016055811198,0.3061583340167999,0.12470673024654388,3.937443733215332,103.61483764648438,81.19916915893555,0,0.1
1763324749.1947658,-0.30305463983466047,0.0,0.30305463983466047,0.3483336024545133,0.12455929115880282,0.2962609827518463,0.11590908467769623,6.734014987945557,106.34517669677734,138.04197311401367,0,0.1
1763324749.3235483,-0.3063232669585696,0.0,0.3063232669585696,0.2885099553130567,0.19455929115880283,0.2918621599674225,0.10271261632442474,5.326054573059082,65.40229797363281,118.32380294799805,0,0.1
1763324749.455542,-0.3085249574346964,0.0,0.3085249574346964,0.3585099553130567,0.2069148869859055,0.32595309615135193,0.19068914651870728,5.231405735015869,150.22596740722656,121.66810035705566,0,0.1
1763324749.5823839,-0.3091234180199363,0.0,0.3091234180199363,0.384966901820153,0.15009440869558605,0.3215542733669281,0.19838708639144897,5.5995683670043945,89.47659301757812,116.56451225280762,0,0.1
1763324749.7059608,-0.2950681379883633,0.0,0.2950681379883633,0.33040760023519394,0.20221694201696666,0.35344570875167847,0.19068914651870728,6.447231292724609,48.34577178955078,113.30747604370117,0,0.1
1763324749.803863,-0.27271907478239327,0.0,0.27271907478239327,0.26040760023519394,0.13221694201696665,0.385337233543396,0.17089441418647766,2.687459945678711,122.38153839111328,87.5101089477539,0,0.1
1763324749.8742712,-0.26303470696632414,0.0,0.26303470696632414,0.19040760023519393,0.07161052570212634,0.35344570875167847,0.16869501769542694,1.7751785516738892,91.42343139648438,60.17446517944336,0,0.1
1763324749.979546,-0.2596512657485684,0.0,0.2596512657485684,0.18226892219856378,0.044464018647559,0.2555718719959259,0.14340175688266754,2.7609283924102783,84.51726531982422,94.98238563537598,0,0.1
1763324750.0908906,-0.25676212149280314,0.0,0.25676212149280314,0.17245712501928206,0.11446401864755901,0.20608502626419067,0.09831376373767853,3.3346095085144043,59.63700485229492,101.02272033691406,0,0.1
1763324750.204064,-0.2578248926988447,0.0,0.2578248926988447,0.12658519295975562,0.184464018647559,0.17639294266700745,0.08181818574666977,3.3797199726104736,86.00950622558594,102.69308090209961,0,0.1
