t,theta_ref_deg,theta_pred_deg,p1_MPa,p2_MPa,ps_MPa,pd_MPa,z,ok,mpa_cmd_x,mpa_cmd_y
1.84,30.0,-5.8698120170846675,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.85,30.0,-5.8699861601676435,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.86,30.0,-5.87015283756171,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.87,30.0,-5.87031236932367,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.8800000000000001,30.0,-5.870465061789772,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.8900000000000001,30.0,-5.87061120816387,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.9000000000000001,30.0,-5.870751089080373,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.9100000000000001,30.0,-5.87088497314305,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.92,30.0,-5.871013117440759,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.93,30.0,-5.871135768041054,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.94,30.0,-5.871253160462648,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.95,30.0,-5.871365520127617,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.96,30.0,-5.871473062794219,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.97,30.0,-5.87157599497117,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.98,30.0,-5.871674514314152,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
1.99,30.0,-5.871768810005327,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.0,30.0,-5.871859063116594,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.0100000000000002,30.0,-5.871945446957252,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.02,30.0,-5.872028127406782,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.0300000000000002,30.0,-5.872107263233358,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.04,30.0,-5.872183006398699,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.05,30.0,-5.872255502349851,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.06,30.0,-5.872324890298471,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.07,30.0,-5.872391303488138,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.08,30.0,-5.872454869450193,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.09,30.0,-5.872515710248629,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.1,30.0,-5.872573942714469,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.11,30.0,-5.872629678670104,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.12,30.0,-5.872683025144012,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.13,30.0,-5.872734084576267,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.14,30.0,-5.872782955015261,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.15,30.0,-5.872829730305957,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.16,30.0,-5.872874500270097,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.17,30.0,-5.872917350878683,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.18,30.0,-5.872958364417052,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.19,30.0,-5.8729976196428835,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.2,30.0,-5.873035191937442,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.21,30.0,-5.873071153450305,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.22,30.0,-5.873105573237928,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.23,30.0,-5.873138517396235,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.24,30.0,-5.873170049187539,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.25,30.0,-5.873200229162027,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.2600000000000002,30.0,-5.873229115274028,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.27,30.0,-5.873256762993296,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.2800000000000002,30.0,-5.873283225411533,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.29,30.0,-5.873308553344329,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.3000000000000003,30.0,-5.873332795428749,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.31,30.0,-5.873355998216722,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.32,30.0,-5.873378206264434,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.33,30.0,-5.8733994622178916,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.34,30.0,-5.873419806894808,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.35,30.0,-5.873439279362987,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.36,30.0,-5.873457917015343,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.37,30.0,-5.873475755641705,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.38,30.0,-5.873492829497543,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.39,30.0,-5.873509171369746,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.4,30.0,-5.873524812639584,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.41,30.0,-5.873539783342963,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.42,30.0,-5.873554112228112,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.43,30.0,-5.873567826810777,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.44,30.0,-5.873580953427069,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.45,30.0,-5.87359351728403,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.46,30.0,-5.873605542508039,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.47,30.0,-5.873617052191139,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.48,30.0,-5.8736280684353845,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.49,30.0,-5.87363861239528,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.5,30.0,-5.873648704318408,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.5100000000000002,30.0,-5.873658363584305,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.52,30.0,-5.873667608741678,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.5300000000000002,30.0,-5.873676457544021,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.54,30.0,-5.873684926983712,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.5500000000000003,30.0,-5.873693033324632,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.56,30.0,-5.8737007921334135,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.57,30.0,-5.873708218309318,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.58,30.0,-5.873715326112855,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.59,30.0,-5.873722129193162,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.6,30.0,-5.873728640614216,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.61,30.0,-5.873734872879922,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.62,30.0,-5.873740837958126,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.63,30.0,-5.873746547303588,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.64,30.0,-5.8737520118799855,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.65,30.0,-5.873757242180972,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.66,30.0,-5.873762248250311,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.67,30.0,-5.873767039701183,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.68,30.0,-5.87377162573463,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.69,30.0,-5.873776015157236,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.7,30.0,-5.873780216398027,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.71,30.0,-5.873784237524666,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.72,30.0,-5.873788086258944,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.73,30.0,-5.873791769991605,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.74,30.0,-5.873795295796539,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.75,30.0,-5.873798670444366,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.7600000000000002,30.0,-5.873801900415439,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.77,30.0,-5.8738049919122926,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.7800000000000002,30.0,-5.873807950871542,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.79,30.0,-5.873810782975294,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.8000000000000003,30.0,-5.8738134936620545,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.81,30.0,-5.873816088137168,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.82,30.0,-5.873818571382821,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.83,30.0,-5.873820948167603,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.84,30.0,-5.873823223055671,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.85,30.0,-5.873825400415502,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.86,30.0,-5.873827484428293,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.87,30.0,-5.873829479095989,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.88,30.0,-5.873831388248959,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.89,30.0,-5.873833215553363,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.9,30.0,-5.873834964518184,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.91,30.0,-5.873836638501972,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.92,30.0,-5.873838240719284,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.93,30.0,-5.87383977424687,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.94,30.0,-5.873841242029574,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.95,30.0,-5.873842646885988,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.96,30.0,-5.873843991513866,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.97,30.0,-5.8738452784953035,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.98,30.0,-5.8738465103017,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
2.99,30.0,-5.873847689298504,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.0,30.0,-5.873848817749749,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.0100000000000002,30.0,-5.873849897822408,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.02,30.0,-5.873850931590549,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.0300000000000002,30.0,-5.873851921039324,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.04,30.0,-5.873852868068781,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.0500000000000003,30.0,-5.873853774497502,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.06,30.0,-5.873854642066113,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.0700000000000003,30.0,-5.87385547244061,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.08,30.0,-5.873856267215567,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.09,30.0,-5.873857027917196,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.1,30.0,-5.8738577560062755,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.11,30.0,-5.873858452880961,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.12,30.0,-5.873859119879466,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.13,30.0,-5.873859758282631,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.14,30.0,-5.873860369316384,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.15,30.0,-5.873860954154101,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.16,30.0,-5.873861513918848,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.17,30.0,-5.873862049685544,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.18,30.0,-5.873862562483026,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.19,30.0,-5.873863053296023,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.2,30.0,-5.873863523067048,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.21,30.0,-5.873863972698206,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.22,30.0,-5.8738644030529255,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.23,30.0,-5.873864814957619,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.24,30.0,-5.873865209203272,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.25,30.0,-5.8738655865469545,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.2600000000000002,30.0,-5.873865947713285,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.27,30.0,-5.8738662933958095,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.2800000000000002,30.0,-5.873866624258347,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.29,30.0,-5.873866940936254,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.3000000000000003,30.0,-5.8738672440376485,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.31,30.0,-5.8738675341445825,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.3200000000000003,30.0,-5.873867811814146,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.33,30.0,-5.8738680775795515,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.34,30.0,-5.873868331951147,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.35,30.0,-5.87386857541741,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.36,30.0,-5.873868808445864,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.37,30.0,-5.873869031484,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.38,30.0,-5.873869244960119,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.39,30.0,-5.873869449284159,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.4,30.0,-5.873869644848487,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.41,30.0,-5.873869832028645,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.42,30.0,-5.873870011184076,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.43,30.0,-5.873870182658814,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.44,30.0,-5.873870346782142,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.45,30.0,-5.87387050386923,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.46,30.0,-5.873870654221734,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.47,30.0,-5.8738707981283715,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.48,30.0,-5.873870935865492,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.49,30.0,-5.873871067697592,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.5,30.0,-5.87387119387783,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
3.5100000000000002,30.0,-5.8738713146485075,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
