time,target_deg,actual_deg,error_deg,p_term,i_term,d_term,pd_cmd,p1,p2,error_integral
37.453460931777954,0.0,0.527343776665912,-0.527343776665912,-0.011274759361084217,-0.031058418937700148,2.385215806116614e-10,-0.04233317806026279,0.1538334109698686,0.19616658903013137,-0.010318411607209352
37.473554372787476,0.0,0.5273437713327297,-0.5273437713327297,-0.011274759247059268,-0.031058418937700148,1.9081726164438262e-10,-0.04233317799394215,0.1538334110030289,0.19616658899697106,-0.010318411607209352
37.493422746658325,0.0,0.5273437670661837,-0.5273437670661837,-0.011274759155839307,-0.031058418937700148,1.526538121604526e-10,-0.04233317794088564,0.15383341102955717,0.1961665889704428,-0.010318411607209352
37.51348257064819,0.0,0.527343763652947,-0.527343763652947,-0.01127475908286334,-0.031058418937700148,1.2212304830588882e-10,-0.04233317789844044,0.15383341105077977,0.1961665889492202,-0.010318411607209352
37.53341102600098,0.0,0.5273437609223577,-0.5273437609223577,-0.011274759024482564,-0.031058418937700148,9.769843935594769e-11,-0.04233317786448427,0.15383341106775786,0.19616658893224212,-0.010318411607209352
37.55361557006836,0.0,0.5273437587378862,-0.5273437587378862,-0.011274758977777946,-0.031058418937700148,7.815874935104828e-11,-0.042333177837319345,0.15383341108134033,0.19616658891865965,-0.010318411607209352
37.57361173629761,0.0,0.527343756990309,-0.527343756990309,-0.01127475894041425,-0.031058418937700148,6.252700232578513e-11,-0.042333177815587396,0.1538334110922063,0.19616658890779368,-0.010318411607209352
37.59365940093994,0.0,0.5273437555922472,-0.5273437555922472,-0.011274758910523293,-0.031058418937700148,5.00215990156816e-11,-0.042333177798201845,0.15383341110089907,0.1961665888991009,-0.010318411607209352
37.613866090774536,0.0,0.5273437544737978,-0.5273437544737978,-0.011274758886610529,-0.031058418937700148,4.0017280635018525e-11,-0.042333177784293394,0.15383341110785329,0.1961665888921467,-0.010318411607209352
37.63349914550781,0.0,0.5273437535790382,-0.5273437535790382,-0.011274758867480314,-0.031058418937700148,3.201382735296132e-11,-0.042333177773166634,0.15383341111341667,0.1961665888865833,-0.010318411607209352
37.65392255783081,0.0,0.5273437535790382,-0.5273437535790382,-0.011274758867480314,-0.031058418937700148,0.0,-0.042333177805180464,0.15383341109740975,0.19616658890259023,-0.010318411607209352
